id,area,room_type,accommodates,bathrooms,beds,min_nights,num_reviews,rating,price
39724050,Midtown,Private room,2,1.0,1.0,1,0,,114.0
39724266,Midtown,Private room,2,1.0,1.0,1,3,4.0,149.0
39817538,Battery Park City,Entire home/apt,3,1.0,1.0,30,2,5.0,279.0
39818487,Theater District,Private room,2,1.0,1.0,30,5,5.0,119.0
39725627,Kips Bay,Entire home/apt,3,1.0,1.0,1,14,5.0,166.0
39726291,East Harlem,Shared room,1,1.0,4.0,30,11,5.0,55.0
39585440,Hell's Kitchen,Entire home/apt,5,1.0,3.0,3,161,4.84,265.0
39836117,Midtown,Entire home/apt,2,1.5,2.0,30,6,5.0,200.0
39839293,Hell's Kitchen,Entire home/apt,7,1.0,4.0,2,107,4.81,289.0
39839498,Hell's Kitchen,Entire home/apt,7,1.0,4.0,2,95,4.85,208.0
39747860,Tribeca,Entire home/apt,6,1.0,3.0,30,7,5.0,150.0
39606116,SoHo,Entire home/apt,2,1.0,1.0,30,4,5.0,250.0
39749416,Upper East Side,Entire home/apt,3,1.0,1.0,30,7,5.0,200.0
39840444,Hell's Kitchen,Private room,2,1.0,1.0,30,41,4.8,119.0
39749681,East Harlem,Entire home/apt,3,1.0,1.0,30,9,4.22,160.0
39609829,East Harlem,Private room,2,1.0,1.0,30,1,5.0,120.0
39749929,East Village,Entire home/apt,2,1.0,1.0,2,167,4.94,220.0
39750172,Upper West Side,Private room,3,1.0,3.0,2,36,4.58,116.0
39610139,Midtown,Private room,4,1.0,2.0,3,9,5.0,475.0
39751479,West Village,Entire home/apt,6,1.0,2.0,30,1,5.0,250.0
39754062,West Village,Entire home/apt,4,1.0,3.0,30,0,,500.0
39849765,Upper East Side,Entire home/apt,2,1.0,1.0,30,13,4.38,135.0
39612323,Upper West Side,Entire home/apt,3,1.0,1.0,30,2,5.0,110.0
39627727,Financial District,Entire home/apt,4,1.0,2.0,2,301,4.45,290.0
39850284,Midtown,Entire home/apt,4,1.0,2.0,30,2,3.5,120.0
39756235,Murray Hill,Entire home/apt,6,2.0,4.0,30,4,4.67,800.0
39858506,Midtown,Private room,1,1.0,1.0,4,0,,270.0
39757484,Harlem,Entire home/apt,7,2.0,4.0,30,3,3.5,249.0
39859278,Upper West Side,Private room,2,1.0,1.0,1,0,,129.0
39758327,Chelsea,Entire home/apt,4,1.0,2.0,3,138,4.85,222.0
39921718,Midtown,Private room,2,1.0,2.0,1,1,5.0,238.0
39921812,Midtown,Private room,3,1.0,2.0,1,1,5.0,461.0
39859368,Upper West Side,Private room,2,1.0,1.0,1,1,5.0,149.0
39859439,Upper West Side,Private room,2,1.0,1.0,1,2,4.5,159.0
39859606,Upper West Side,Private room,4,1.0,2.0,1,1,5.0,209.0
39921961,Tribeca,Private room,2,1.0,1.0,1,7,4.71,125.0
39922049,Tribeca,Private room,2,1.0,1.0,1,0,,169.0
39760322,Kips Bay,Entire home/apt,5,1.0,3.0,30,2,5.0,480.0
39922192,Tribeca,Private room,2,1.0,1.0,1,0,,145.0
39761282,Midtown,Entire home/apt,3,1.0,1.0,30,27,4.7,843.0
39922280,Tribeca,Private room,2,1.0,1.0,1,0,,145.0
39859670,Upper West Side,Private room,2,1.0,1.0,1,0,,149.0
39859862,Upper West Side,Private room,2,1.0,1.0,1,0,,189.0
39859926,Upper West Side,Private room,4,1.0,2.0,1,0,,209.0
39860004,Upper West Side,Private room,2,1.0,1.0,1,0,,249.0
39860062,Upper West Side,Private room,4,1.0,1.0,1,0,,355.0
39860155,Upper West Side,Private room,6,1.0,3.0,1,2,5.0,505.0
39922347,Tribeca,Private room,2,1.0,1.0,1,0,,155.0
39922436,Tribeca,Private room,2,1.0,1.0,1,0,,165.0
39860690,Midtown,Private room,2,1.0,1.0,1,54,4.35,175.0
39772790,Midtown,Private room,4,1.0,2.0,7,0,,425.0
39860856,Midtown,Private room,2,1.0,1.0,1,190,4.11,183.0
39860936,Midtown,Private room,2,1.0,1.0,1,24,4.08,199.0
39922527,Tribeca,Private room,3,1.0,2.0,1,1,5.0,165.0
39922635,Tribeca,Private room,2,1.0,2.0,1,1,4.0,375.0
39922785,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,89.0
39922884,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,99.0
39861059,Midtown,Private room,2,1.0,1.0,1,90,4.36,216.0
39861127,Midtown,Private room,2,1.0,1.0,1,15,4.53,201.0
39780878,Lower East Side,Entire home/apt,2,1.0,2.0,3,0,,50.0
39861182,Midtown,Private room,2,1.0,1.0,1,32,4.0,218.0
39861293,Midtown,Private room,4,1.0,2.0,1,22,4.32,236.0
39922973,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,135.0
39923024,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,135.0
39861389,Midtown,Private room,4,1.0,2.0,1,25,4.32,203.0
39781222,East Village,Entire home/apt,2,1.0,2.0,27,14,4.79,117.0
39861458,Midtown,Private room,2,1.0,1.0,1,0,,420.0
39861566,Midtown,Private room,2,2.0,1.0,30,0,,244.0
39923116,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,185.0
39923176,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,175.0
39791749,Chelsea,Entire home/apt,3,1.0,1.0,30,4,4.5,101.0
39923241,Hell's Kitchen,Private room,2,1.0,2.0,1,0,,185.0
39861650,Midtown,Private room,4,2.0,2.0,1,53,4.28,267.0
39923324,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,129.0
39923544,Hell's Kitchen,Private room,2,1.0,2.0,1,0,,205.0
39923724,Hell's Kitchen,Private room,2,1.0,1.0,1,0,,155.0
39868919,Washington Heights,Private room,2,1.0,1.0,1,7,4.86,55.0
40057138,Upper West Side,Entire home/apt,6,1.0,3.0,30,5,3.8,300.0
39925642,Harlem,Private room,2,1.0,1.0,30,10,4.8,125.0
39929061,Washington Heights,Entire home/apt,2,1.0,2.0,30,7,4.71,80.0
39872100,East Village,Entire home/apt,4,1.0,6.0,7,26,4.92,335.0
40059707,Chinatown,Private room,2,1.0,1.0,5,4,5.0,50.0
39930214,Lower East Side,Private room,1,1.0,1.0,4,41,4.51,90.0
39937438,Chelsea,Entire home/apt,4,1.0,2.0,30,0,,400.0
39877934,Kips Bay,Entire home/apt,4,1.5,2.0,31,0,,292.0
39878031,Upper East Side,Entire home/apt,2,1.0,1.0,31,1,5.0,353.0
39940774,Theater District,Entire home/apt,2,1.0,1.0,31,1,5.0,298.0
39878065,Upper East Side,Entire home/apt,2,1.0,1.0,31,0,,286.0
39878087,Theater District,Entire home/apt,2,1.0,1.0,31,0,,306.0
39878204,Theater District,Entire home/apt,4,2.0,2.0,31,0,,433.0
39878242,Theater District,Entire home/apt,4,2.0,2.0,31,0,,447.0
39878798,Upper East Side,Entire home/apt,4,1.0,3.0,30,4,4.75,155.0
39878837,Kips Bay,Entire home/apt,4,1.0,2.0,30,0,,156.0
39940831,Theater District,Entire home/apt,2,1.0,1.0,31,0,,324.0
39945357,Harlem,Private room,1,1.0,1.0,1,1,5.0,40.0
39947182,Midtown,Private room,1,1.0,1.0,76,2,0.0,60.0
39879250,Upper East Side,Private room,1,1.0,1.0,30,1,5.0,100.0
39885538,Gramercy,Private room,2,1.0,1.0,2,18,4.83,400.0
40083498,Upper West Side,Entire home/apt,2,1.0,2.0,30,1,5.0,160.0
39889788,East Village,Private room,2,1.0,1.0,3,3,5.0,98.0
39950446,Morningside Heights,Private room,2,1.0,1.0,1,159,4.87,65.0
40084645,Upper West Side,Entire home/apt,4,1.0,1.0,30,3,4.67,126.0
39951152,Morningside Heights,Private room,2,1.0,1.0,1,141,4.88,65.0
39892290,Midtown,Entire home/apt,5,1.0,2.0,30,10,4.5,235.0
39953432,Hell's Kitchen,Private room,2,1.0,1.0,30,5,5.0,500.0
39954574,Lower East Side,Private room,1,1.0,1.0,4,8,5.0,116.0
39961750,Battery Park City,Entire home/apt,1,1.0,2.0,30,2,5.0,150.0
39965746,East Village,Entire home/apt,2,1.0,1.0,30,1,3.0,132.0
39969457,East Village,Private room,2,1.0,1.0,30,1,0.0,60.0
40090536,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,10,4.0,100.0
40091096,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,1,0.0,100.0
39970944,Gramercy,Private room,2,1.0,2.0,30,1,5.0,110.0
40092482,Gramercy,Entire home/apt,4,1.0,1.0,30,7,4.14,135.0
40092670,Roosevelt Island,Private room,2,1.0,1.0,2,2,5.0,100.0
40093570,Nolita,Entire home/apt,6,2.0,3.0,4,104,4.76,429.0
39915635,Financial District,Entire home/apt,2,1.0,1.0,30,0,,90.0
40095902,Lower East Side,Private room,1,1.0,1.0,4,0,,97.0
40105828,Tribeca,Private room,2,1.0,1.0,30,1,5.0,205.0
39920435,East Harlem,Entire home/apt,3,1.0,1.0,30,2,5.0,150.0
39920510,Midtown,Entire home/apt,2,1.0,2.0,30,9,4.78,133.0
39920610,Midtown,Entire home/apt,2,1.0,1.0,30,9,4.89,95.0
40111031,Little Italy,Entire home/apt,2,1.0,1.0,30,1,5.0,105.0
39921325,Midtown,Private room,2,1.0,1.0,1,2,5.0,170.0
40113121,Morningside Heights,Private room,2,1.0,1.0,30,1,5.0,60.0
39921443,Midtown,Private room,2,1.0,1.0,1,0,,193.0
39921579,Midtown,Private room,2,1.0,1.0,1,1,4.0,193.0
39921646,Midtown,Private room,2,1.0,1.0,1,2,4.5,209.0
40115768,Hell's Kitchen,Entire home/apt,4,1.0,1.0,3,17,4.76,314.0
40182687,Upper West Side,Private room,2,1.0,1.0,2,36,4.78,57.0
40192946,Harlem,Private room,6,1.0,3.0,2,46,4.76,161.0
40197148,Lower East Side,Entire home/apt,2,1.0,1.0,30,0,,250.0
40010639,Hell's Kitchen,Entire home/apt,3,1.0,2.0,30,1,5.0,109.0
40015168,Upper East Side,Private room,2,1.0,1.0,30,3,4.33,52.0
40017071,Washington Heights,Private room,2,1.0,1.0,30,7,5.0,75.0
40119361,East Harlem,Private room,2,1.0,1.0,3,15,5.0,100.0
40028007,Upper East Side,Entire home/apt,2,1.0,1.0,30,1,5.0,250.0
40206021,Upper West Side,Entire home/apt,5,2.0,2.0,30,5,4.4,250.0
40028710,West Village,Private room,2,1.0,1.0,30,0,,115.0
40028728,Chelsea,Entire home/apt,3,1.0,1.0,30,6,3.8,105.0
40130860,Upper East Side,Entire home/apt,4,1.0,1.0,30,0,,145.0
40030014,Harlem,Entire home/apt,2,1.0,1.0,1,17,4.76,90.0
40212454,Upper West Side,Private room,2,1.0,2.0,5,10,5.0,155.0
40215699,Tribeca,Entire home/apt,4,2.0,2.0,31,0,,608.0
40134953,East Village,Entire home/apt,2,1.0,1.0,2,5,5.0,110.0
40035713,Harlem,Private room,3,1.5,2.0,2,0,,363.0
40225204,Upper East Side,Entire home/apt,2,1.0,1.0,30,10,4.4,111.0
40227162,East Village,Entire home/apt,3,1.0,2.0,30,0,,170.0
40227195,Hell's Kitchen,Private room,2,1.0,1.0,30,7,4.0,75.0
40040199,Chelsea,Entire home/apt,4,1.0,1.0,30,13,4.23,198.0
40140478,Hell's Kitchen,Entire home/apt,2,1.0,1.0,182,0,,200.0
40040311,Upper East Side,Entire home/apt,6,1.0,4.0,30,13,4.15,198.0
40047091,Theater District,Entire home/apt,4,2.0,2.0,31,0,,439.0
40231754,Hell's Kitchen,Entire home/apt,2,1.5,1.0,5,5,4.8,165.0
40233539,Hell's Kitchen,Private room,2,1.0,1.0,30,8,4.13,75.0
40236049,Financial District,Entire home/apt,2,1.0,1.0,30,4,4.5,195.0
40054504,Chelsea,Entire home/apt,2,1.0,1.0,30,0,,175.0
40236067,Battery Park City,Entire home/apt,2,1.0,1.0,30,1,5.0,158.0
40236074,Financial District,Entire home/apt,2,1.0,1.0,30,2,4.5,174.0
40325387,Financial District,Private room,2,2.0,1.0,30,0,,70.0
40236081,Financial District,Entire home/apt,2,1.0,1.0,30,2,4.0,187.0
40236084,Financial District,Entire home/apt,2,1.0,1.0,30,5,4.8,188.0
40157251,Chelsea,Entire home/apt,2,1.0,1.0,2,1,5.0,600.0
40237882,West Village,Entire home/apt,2,1.0,1.0,30,4,5.0,150.0
40335341,Harlem,Entire home/apt,4,1.0,2.0,1,85,4.61,108.0
40239419,Midtown,Shared room,2,1.0,1.0,7,22,4.64,71.0
40159138,Harlem,Entire home/apt,6,1.0,3.0,3,102,4.74,164.0
40342902,East Village,Private room,1,1.0,1.0,30,0,,85.0
40247800,Upper West Side,Entire home/apt,2,1.0,1.0,31,0,,288.0
40253255,West Village,Entire home/apt,2,1.0,1.0,30,5,4.6,200.0
40159446,Washington Heights,Shared room,1,1.0,1.0,30,0,,45.0
40256445,Lower East Side,Entire home/apt,4,1.0,2.0,30,0,,200.0
40344826,East Harlem,Private room,3,1.0,1.0,1,7,5.0,70.0
40345364,Morningside Heights,Entire home/apt,2,1.0,1.0,59,5,4.4,120.0
40162918,Harlem,Entire home/apt,2,1.0,1.0,2,8,3.86,90.0
40345720,East Village,Entire home/apt,2,1.0,1.0,30,2,5.0,170.0
40162964,Washington Heights,Shared room,1,1.0,1.0,30,0,,45.0
40163580,Washington Heights,Shared room,1,1.0,1.0,30,2,5.0,45.0
40163701,Washington Heights,Shared room,1,1.0,1.0,30,2,3.0,45.0
40163795,Washington Heights,Shared room,1,1.0,1.0,30,1,5.0,45.0
40261940,Midtown,Entire home/apt,5,1.0,3.0,30,0,,199.0
40263789,Upper West Side,Entire home/apt,10,2.0,7.0,2,37,4.76,295.0
40348702,Greenwich Village,Entire home/apt,2,1.0,1.0,30,1,4.0,175.0
40274732,Hell's Kitchen,Private room,2,1.0,1.0,30,1,0.0,99.0
40173982,Midtown,Private room,4,2.0,2.0,1,6,4.83,269.0
40279289,Upper West Side,Private room,1,3.0,1.0,30,5,4.8,89.0
40351436,Upper West Side,Private room,1,1.5,1.0,30,10,4.7,200.0
40357574,Midtown,Entire home/apt,4,1.0,1.0,30,3,5.0,97.0
40281351,Harlem,Private room,1,1.0,1.0,30,5,4.8,48.0
40283370,Harlem,Private room,2,2.0,1.0,30,1,5.0,66.0
40283716,Harlem,Entire home/apt,3,1.5,1.0,4,1,0.0,300.0
40365807,Financial District,Entire home/apt,16,2.0,2.0,5,2,5.0,1000.0
40367448,Little Italy,Private room,2,1.0,1.0,1,22,4.91,90.0
40368139,Lower East Side,Entire home/apt,2,1.0,1.0,2,32,4.91,187.0
40368174,Washington Heights,Private room,4,1.0,1.0,1000,1,5.0,100.0
40178248,Washington Heights,Private room,3,1.0,1.0,30,8,4.71,40.0
40179986,Chelsea,Entire home/apt,2,1.0,1.0,30,2,5.0,250.0
40369842,Flatiron District,Private room,1,1.0,1.0,30,1,5.0,100.0
40369846,East Village,Shared room,10,1.0,3.0,1,1,5.0,200.0
40371175,Flatiron District,Entire home/apt,3,1.0,1.0,4,17,5.0,499.0
40469534,Upper West Side,Private room,1,1.0,1.0,30,1,5.0,125.0
40372320,Harlem,Private room,1,2.0,1.0,30,1,5.0,65.0
40300360,Morningside Heights,Entire home/apt,3,1.0,2.0,30,1,5.0,85.0
40472747,Upper West Side,Entire home/apt,1,1.0,1.0,2,2,5.0,326.0
40301903,Upper East Side,Entire home/apt,3,1.0,2.0,30,2,5.0,99.0
40373080,East Village,Private room,2,1.0,1.0,1,27,4.74,140.0
40374871,East Village,Private room,2,1.0,1.0,1,33,4.61,120.0
40376779,Greenwich Village,Entire home/apt,2,1.0,1.0,3,8,4.75,300.0
40302355,Morningside Heights,Entire home/apt,2,1.0,1.0,1000,3,4.5,50.0
40394315,Chinatown,Private room,2,2.0,1.0,30,3,4.67,150.0
40394743,Lower East Side,Private room,2,2.0,1.0,30,3,5.0,145.0
40474691,Harlem,Entire home/apt,2,1.0,2.0,4,1,5.0,162.0
40476469,Hell's Kitchen,Private room,2,1.0,1.0,30,2,4.0,112.0
40483741,Chelsea,Entire home/apt,3,1.0,3.0,30,7,4.33,70.0
40397394,Upper West Side,Entire home/apt,5,1.0,4.0,3,5,5.0,200.0
40307183,West Village,Private room,2,1.0,1.0,3,1,5.0,150.0
40403662,Midtown,Entire home/apt,6,1.0,5.0,2,20,4.9,486.0
40405170,Midtown,Entire home/apt,2,1.0,2.0,30,4,4.0,279.0
40307620,East Village,Entire home/apt,2,1.0,1.0,7,3,4.67,185.0
40308991,West Village,Entire home/apt,2,1.0,1.0,30,3,5.0,125.0
40405567,Harlem,Entire home/apt,2,1.0,1.0,4,62,4.82,120.0
40406049,Little Italy,Private room,3,1.0,1.0,1,184,4.93,87.0
40491893,East Village,Private room,2,1.0,1.0,7,1,5.0,50.0
40319389,Harlem,Private room,1,1.0,1.0,304,0,,1275.0
40322029,West Village,Private room,2,1.0,1.0,30,1,5.0,115.0
40409517,Hell's Kitchen,Entire home/apt,2,1.0,1.0,2,12,4.83,140.0
40418905,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,2,5.0,529.0
40419502,Lower East Side,Entire home/apt,2,1.0,1.0,30,15,5.0,175.0
40499408,Upper West Side,Private room,1,1.0,1.0,2,2,5.0,94.0
40425416,Harlem,Entire home/apt,2,1.0,1.0,30,16,4.94,57.0
40428207,Midtown,Private room,2,2.0,1.0,30,0,,100.0
40501642,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,1,0.0,575.0
40612147,Greenwich Village,Entire home/apt,2,1.0,1.0,30,0,,264.0
40503640,West Village,Entire home/apt,6,2.0,2.0,30,0,,400.0
40440953,Harlem,Private room,2,1.0,1.0,30,1,3.0,50.0
40617954,Hell's Kitchen,Entire home/apt,3,1.0,1.0,4,2,5.0,219.0
40618044,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,3,5.0,150.0
40445885,East Village,Private room,2,1.0,1.0,30,4,4.25,92.0
40618583,Civic Center,Entire home/apt,4,1.0,2.0,5,66,4.7,162.0
40506237,Harlem,Entire home/apt,3,1.0,2.0,30,20,4.9,74.0
40623330,Hell's Kitchen,Shared room,2,2.0,4.0,30,0,,85.0
40623829,Hell's Kitchen,Shared room,2,2.0,4.0,30,6,4.67,85.0
40448201,Upper West Side,Entire home/apt,2,1.0,1.0,30,4,4.75,129.0
40624017,Hell's Kitchen,Shared room,2,2.0,8.0,30,2,4.0,85.0
40624194,Hell's Kitchen,Shared room,2,2.5,4.0,30,11,4.55,85.0
40624298,Hell's Kitchen,Shared room,2,2.0,4.0,30,3,4.0,85.0
40450547,Hell's Kitchen,Private room,2,1.0,1.0,30,0,,119.0
40508388,Hell's Kitchen,Entire home/apt,5,2.0,2.0,75,2,0.0,500.0
40452839,Midtown,Entire home/apt,2,1.0,1.0,30,18,4.72,150.0
40624423,Hell's Kitchen,Shared room,2,2.5,4.0,30,2,4.0,85.0
40624525,Hell's Kitchen,Shared room,2,2.5,4.0,30,0,,85.0
40467322,Roosevelt Island,Private room,2,1.5,1.0,7,25,5.0,140.0
40513927,East Harlem,Private room,2,1.0,1.0,30,0,,92.0
40653017,Financial District,Private room,2,1.0,1.0,30,3,5.0,120.0
40528622,East Village,Entire home/apt,2,1.0,1.0,30,3,5.0,93.0
40654219,Hell's Kitchen,Entire home/apt,6,1.0,3.0,1,118,4.81,242.0
40655748,East Village,Entire home/apt,4,1.0,1.0,30,7,4.71,159.0
40529363,Murray Hill,Entire home/apt,5,1.0,3.0,30,9,4.33,266.0
40728239,East Harlem,Private room,2,1.0,1.0,2,98,4.86,90.0
40532296,Flatiron District,Entire home/apt,4,1.0,2.0,30,3,5.0,162.0
40657464,Lower East Side,Entire home/apt,2,1.0,1.0,7,0,,167.0
40668364,Little Italy,Entire home/apt,4,2.0,2.0,30,4,4.67,325.0
40732157,Upper East Side,Entire home/apt,3,1.0,2.0,30,4,5.0,70.0
40533628,Chelsea,Entire home/apt,2,1.0,1.0,30,0,,900.0
40534352,Lower East Side,Entire home/apt,2,1.0,1.0,30,0,,150.0
40670872,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,8,5.0,129.0
40672621,Upper East Side,Entire home/apt,6,1.5,3.0,30,1,5.0,299.0
40536398,East Village,Private room,2,1.0,1.0,5,37,4.57,78.0
40536570,Upper East Side,Entire home/apt,3,1.0,2.0,5,33,4.7,200.0
40678317,East Village,Private room,2,1.0,1.0,30,0,,140.0
40735445,Upper East Side,Entire home/apt,2,1.0,1.0,4,74,4.99,183.0
40537018,Washington Heights,Private room,2,1.0,1.0,30,2,3.0,53.0
40680003,Harlem,Private room,2,1.0,1.0,1,74,5.0,95.0
40681902,East Village,Entire home/apt,2,1.0,1.0,30,1,5.0,167.0
40682851,Harlem,Entire home/apt,4,1.0,6.0,30,2,4.0,120.0
40739293,Upper East Side,Entire home/apt,4,1.0,2.0,30,7,4.0,120.0
40692333,Gramercy,Entire home/apt,4,1.0,2.0,30,0,,350.0
40695564,East Village,Private room,1,2.0,2.0,30,0,,70.0
40696690,Roosevelt Island,Entire home/apt,2,1.0,2.0,80,0,,70.0
40745955,Midtown,Entire home/apt,6,2.0,3.0,2,10,4.6,594.0
40538776,Midtown,Private room,2,1.0,1.0,30,3,5.0,110.0
40750433,Greenwich Village,Entire home/apt,2,1.0,1.0,17,2,5.0,268.0
40750579,East Village,Entire home/apt,2,1.0,1.0,30,7,5.0,100.0
40750841,Chelsea,Entire home/apt,8,1.0,5.0,30,1,5.0,549.0
40701124,East Village,Entire home/apt,6,2.5,3.0,30,5,4.8,325.0
40558396,Washington Heights,Private room,3,1.0,1.0,30,0,,78.0
40559773,Harlem,Private room,2,1.0,1.0,30,11,4.82,59.0
40563247,West Village,Entire home/apt,2,1.0,1.0,14,14,4.93,200.0
40704904,Chelsea,Entire home/apt,6,1.0,1.0,30,5,4.6,299.0
40756238,Financial District,Private room,5,1.0,3.0,1,25,4.92,263.0
40756255,Financial District,Private room,4,1.0,2.0,1,1,5.0,244.0
40756268,Financial District,Private room,2,1.0,1.0,1,4,4.5,224.0
40756300,Financial District,Private room,2,1.0,1.0,1,1,4.0,214.0
40756435,Financial District,Private room,2,1.0,1.0,1,2,5.0,204.0
40756456,Financial District,Private room,2,1.0,1.0,1,8,4.75,194.0
40756468,Financial District,Private room,2,1.0,1.0,1,3,4.67,165.0
40756475,Financial District,Private room,4,1.0,2.0,1,4,3.75,184.0
40564631,Midtown,Private room,2,1.0,1.0,1,1,5.0,300.0
40705586,Greenwich Village,Entire home/apt,4,1.0,2.0,30,3,5.0,270.0
40565556,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,31,4.97,285.0
40569633,Harlem,Entire home/apt,2,1.0,1.0,180,7,4.86,53.0
40569773,Chelsea,Entire home/apt,2,1.5,2.0,60,3,5.0,184.0
40576966,Harlem,Entire home/apt,4,2.0,3.0,30,14,5.0,247.0
40721922,Tribeca,Entire home/apt,2,1.0,1.0,31,0,,419.0
40582333,Stuyvesant Town,Entire home/apt,4,1.0,2.0,30,2,5.0,397.0
40777336,Chinatown,Entire home/apt,3,1.0,1.0,30,6,4.5,250.0
40777849,Upper West Side,Private room,1,1.0,1.0,1,7,4.43,50.0
40839416,East Village,Private room,1,2.0,1.0,2,13,5.0,122.0
40587039,East Harlem,Entire home/apt,2,1.5,1.0,30,0,,200.0
40848653,Harlem,Private room,2,1.0,1.0,30,0,,95.0
40849947,Battery Park City,Entire home/apt,2,1.0,1.0,30,0,,300.0
40783447,Chinatown,Entire home/apt,2,1.0,2.0,30,0,,189.0
40786270,East Village,Private room,1,1.0,1.0,30,0,,50.0
40786379,Hell's Kitchen,Entire home/apt,4,1.0,2.0,30,19,4.32,198.0
40860829,Midtown,Entire home/apt,4,1.0,1.0,30,6,4.17,100.0
40861223,Lower East Side,Entire home/apt,6,2.0,1.0,30,1,5.0,250.0
40861640,Midtown,Entire home/apt,4,1.0,2.0,30,7,5.0,304.0
40592964,Hell's Kitchen,Shared room,2,2.0,4.0,30,5,5.0,85.0
40595086,Washington Heights,Private room,1,1.0,1.0,30,2,4.0,53.0
40867515,Midtown,Private room,2,1.0,1.0,28,15,4.4,105.0
40944374,Midtown,Private room,2,2.0,2.0,3,133,4.66,79.0
40945277,Chinatown,Private room,1,1.0,1.0,30,0,,145.0
40869871,Financial District,Entire home/apt,2,1.0,1.0,2,23,4.61,254.0
40946832,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,0,,80.0
40870309,Harlem,Entire home/apt,2,1.0,1.0,1,4,4.5,84.0
40798553,Hell's Kitchen,Entire home/apt,2,1.0,1.0,30,3,5.0,115.0
40949156,Upper West Side,Private room,1,1.0,1.0,30,2,5.0,75.0
40871135,Lower East Side,Entire home/apt,1,1.0,1.0,2,5,4.0,130.0
40799715,Upper East Side,Private room,2,1.0,1.0,2,36,4.94,101.0
40800295,Hell's Kitchen,Entire home/apt,16,1.0,1.0,1,1,1.0,2000.0
40872251,Harlem,Private room,2,1.0,1.0,30,3,5.0,25.0
40965070,East Village,Entire home/apt,2,0.5,2.0,2,0,,300.0
40807542,Kips Bay,Private room,5,1.0,1.0,30,1,3.0,135.0
40816022,Little Italy,Entire home/apt,4,1.0,2.0,2,93,4.7,158.0
40886721,Midtown,Entire home/apt,5,1.0,2.0,30,3,3.33,225.0
40966210,Harlem,Entire home/apt,4,1.0,2.0,2,1,5.0,99.0
40817592,West Village,Entire home/apt,4,1.0,2.0,3,1,3.0,185.0
40887882,Upper East Side,Entire home/apt,4,1.0,2.0,30,3,5.0,94.0
40888693,East Village,Entire home/apt,6,1.0,3.0,30,8,4.5,249.0
40966272,Hell's Kitchen,Private room,4,1.0,1.0,30,3,5.0,190.0
40968313,East Harlem,Entire home/apt,2,1.0,1.0,6,13,4.62,104.0
40890824,Upper West Side,Entire home/apt,3,1.0,1.0,30,3,4.5,95.0
40833186,Nolita,Private room,2,1.0,1.0,30,0,,79.0
40968328,Upper West Side,Private room,3,1.0,1.0,1,69,4.1,225.0
40894061,Upper West Side,Entire home/apt,2,1.0,1.0,30,2,4.0,150.0
40894601,Midtown,Private room,2,1.0,1.0,30,0,,120.0
40969893,Midtown,Entire home/apt,4,1.0,2.0,2,0,,407.0
40896294,Inwood,Entire home/apt,3,1.0,1.0,30,1,0.0,90.0
40896611,Murray Hill,Entire home/apt,2,1.0,1.0,30,9,4.89,92.0
40896785,Murray Hill,Entire home/apt,4,1.0,1.0,30,2,5.0,150.0
40971624,Upper West Side,Entire home/apt,2,1.0,1.0,30,13,4.62,224.0
40897658,Upper West Side,Entire home/apt,4,1.0,1.0,4,112,4.85,195.0
40971650,Upper West Side,Entire home/apt,2,1.0,1.0,30,1,5.0,158.0
40902573,East Village,Entire home/apt,5,1.0,2.0,30,1,5.0,75.0
41082801,Midtown,Entire home/apt,6,1.0,3.0,1,66,4.61,142.0
40971667,Upper West Side,Entire home/apt,4,1.0,2.0,30,4,4.75,241.0
41086006,Chelsea,Private room,2,1.0,2.0,3,153,4.64,73.0
40903966,East Harlem,Private room,2,1.0,1.0,100,20,4.68,43.0
40905066,Lower East Side,Private room,1,1.0,1.0,3,3,3.67,127.0
40985898,Midtown,Entire home/apt,4,1.0,2.0,2,0,,407.0
40986210,Upper West Side,Private room,2,1.5,1.0,1,146,4.64,55.0
40913839,East Village,Entire home/apt,2,1.0,1.0,30,2,5.0,130.0
40913876,East Village,Entire home/apt,2,1.0,1.0,2,1,5.0,170.0
41107092,Midtown,Entire home/apt,5,1.0,3.0,1,61,4.72,142.0
40986705,Upper West Side,Private room,2,1.5,1.0,1,154,4.74,49.0
41107719,Harlem,Private room,1,1.0,1.0,30,0,,150.0
40915227,Chinatown,Entire home/apt,3,1.0,2.0,1,107,4.8,108.0
40918843,East Village,Entire home/apt,1,1.0,1.0,30,0,,2850.0
40920440,Chelsea,Entire home/apt,2,1.0,1.0,30,0,,250.0
